wage,education,experience,ethnicity,smsa,south,age,nearcollege,nearcollege2,nearcollege4,enrolled,married,education66,smsa66,south66,feducation,meducation,fameducation,kww,iq,parents14,library14
528,14,5,0,0,1,25,1,no,public,no,yes,9,no,yes,16,16,1,32,102,both,yes
299,12,16,0,0,1,34,1,no,public,no,no,12,no,yes,9.93999958,10.25,9,26,93,singlemom,no
450,8,18,1,0,1,32,1,no,public,no,yes,8,no,yes,0,8,8,33,#N/A,both,no
540,14,5,1,0,1,25,1,no,public,yes,yes,7,no,yes,6,10,8,20,#N/A,both,no
528,8,15,0,0,1,29,1,no,public,no,yes,8,no,yes,1,6,8,26,#N/A,both,no
769,12,12,0,0,1,30,1,no,public,no,yes,12,no,yes,9.93999958,12,4,36,81,both,yes
198,12,8,1,1,0,26,1,no,public,no,no,10,no,yes,5,8,8,32,#N/A,both,no
400,12,6,1,1,0,24,1,no,public,no,no,8,no,yes,2,3,8,22,#N/A,both,no
753,12,10,1,1,0,28,1,no,public,no,no,11,no,yes,9.93999958,6,9,26,#N/A,other,no
445,12,6,1,1,0,24,1,no,public,yes,no,7,no,yes,9.93999958,10.25,9,20,#N/A,other,no
240,9,15,1,0,1,30,1,no,public,no,yes,4,no,yes,3,5,8,18,#N/A,both,no
167,3,16,1,0,1,25,1,no,public,no,yes,3,no,yes,9.93999958,5,9,6,#N/A,singlemom,no
445,12,6,0,1,1,24,1,no,public,no,yes,8,no,yes,9,7,8,36,#N/A,both,no
250,10,10,1,0,1,26,1,no,public,no,yes,8,no,yes,3,4,8,8,#N/A,both,no
475,12,8,0,0,1,26,1,no,public,no,yes,10,no,yes,10,12,6,36,99,both,no
400,16,6,0,0,1,28,1,no,public,no,yes,12,yes,yes,16,16,1,42,122,both,yes
398,18,0,0,0,1,24,1,no,public,no,no,9,no,yes,16,16,1,38,94,both,yes
350,12,7,1,1,0,25,1,no,public,no,yes,8,no,yes,3,5,8,24,#N/A,both,yes
523,12,15,1,0,1,33,1,no,public,no,yes,12,no,yes,9.93999958,10.25,9,26,93,both,no
270,10,15,1,0,1,31,1,no,public,no,yes,9,no,yes,4,8,8,31,#N/A,both,no
310,9,15,1,0,1,30,1,no,public,no,yes,9,no,yes,9.93999958,1,9,20,#N/A,both,no
300,6,19,1,0,1,31,1,no,public,no,no,6,no,yes,9.93999958,10.25,9,#N/A,#N/A,other,no
325,12,10,1,0,1,28,1,no,public,no,yes,12,no,yes,9.93999958,10.25,9,32,69,other,no
900,12,6,0,1,1,24,1,no,private,no,yes,7,yes,yes,18,12,2,28,#N/A,both,no
750,13,7,0,1,1,26,0,no,none,no,yes,11,yes,yes,12,12,3,35,102,both,no
285,8,12,1,1,1,26,0,no,none,no,yes,7,yes,yes,9.93999958,6,9,12,#N/A,singlemom,no
278,12,6,0,1,1,24,0,no,none,no,yes,8,yes,yes,12,12,3,10,#N/A,both,no
500,13,10,1,1,1,29,0,no,none,no,yes,12,yes,yes,13,10,5,29,#N/A,both,yes
700,8,16,0,1,1,30,0,no,none,no,yes,8,yes,yes,5,8,8,28,#N/A,both,no
300,9,11,0,1,1,26,0,no,none,no,yes,8,yes,yes,5,8,8,16,#N/A,both,no
392,8,20,0,1,1,34,0,no,none,no,yes,6,yes,yes,5,8,8,36,#N/A,both,no
511,12,16,0,1,1,34,0,no,none,no,yes,12,yes,yes,5,12,6,44,95,both,no
624,16,9,0,1,1,31,0,no,none,no,no,13,yes,yes,8,11,8,37,98,both,yes
244,12,9,1,1,1,27,0,no,none,no,yes,11,yes,yes,9.93999958,10.25,9,28,84,other,no
363,12,9,0,1,1,27,0,no,none,no,yes,11,yes,yes,7,10.25,9,30,88,both,yes
606,16,5,0,1,1,27,0,no,none,no,no,11,no,yes,9.93999958,4,9,41,109,singlemom,yes
760,12,7,0,1,1,25,0,no,none,no,yes,9,yes,yes,9.93999958,9,9,32,115,singlemom,yes
385,14,11,0,1,1,31,0,no,none,no,yes,14,yes,yes,12,12,3,37,105,both,yes
495,12,14,1,1,1,32,0,no,none,no,yes,12,yes,yes,8,8,8,27,#N/A,both,no
828,16,5,0,1,1,27,0,no,none,yes,yes,12,no,yes,8,10,8,38,90,both,yes
404,12,7,0,1,1,25,0,no,none,no,yes,10,yes,yes,9.93999958,12,4,28,92,singlemom,yes
267,15,6,0,0,1,27,0,no,none,no,no,12,yes,yes,10,12,6,27,113,both,yes
440,12,16,0,0,1,34,0,no,none,no,yes,12,no,yes,5,8,8,41,82,both,no
375,14,8,0,0,1,28,0,no,none,no,no,12,no,yes,9.93999958,12,4,22,105,singlemom,yes
301,10,8,0,0,1,24,0,no,none,no,yes,8,no,yes,2,8,8,22,#N/A,both,yes
658,12,16,0,0,1,34,0,no,none,no,yes,12,no,yes,8,12,6,36,95,both,yes
514,15,3,1,1,0,24,0,no,none,no,no,9,no,yes,7,10,8,33,92,both,yes
300,12,8,1,0,1,26,0,no,none,no,no,10,no,yes,9.93999958,7,9,25,#N/A,singlemom,no
230,12,8,1,0,1,26,0,no,none,no,no,10,no,yes,10,7,8,24,#N/A,step,no
260,10,15,1,0,1,31,0,no,none,no,no,10,no,yes,9.93999958,10.25,9,12,#N/A,other,no
305,12,6,1,0,1,24,0,no,none,no,yes,9,no,yes,8,9,8,16,#N/A,step,yes
430,8,17,1,0,1,31,0,no,none,no,yes,7,no,yes,0,0,8,21,#N/A,both,no
260,8,10,1,0,1,24,0,no,none,no,yes,4,no,yes,0,0,8,12,#N/A,both,yes
577,16,2,0,1,1,24,0,no,none,no,no,9,no,yes,12,12,3,36,140,both,yes
425,11,12,1,0,1,29,0,no,none,no,yes,11,no,yes,4,2,8,19,#N/A,both,yes
315,12,7,1,0,1,25,0,no,none,no,yes,9,no,yes,4,2,8,24,#N/A,both,no
375,13,10,0,0,1,29,0,no,none,yes,yes,12,no,yes,7,10,8,33,85,both,no
500,9,18,1,0,1,33,0,no,none,no,yes,9,no,yes,1,2,8,23,#N/A,both,no
500,12,7,0,1,1,25,0,no,none,no,no,10,no,yes,1,6,8,30,116,both,no
350,12,14,1,1,1,32,0,no,none,no,yes,12,no,yes,3,1,8,24,85,both,no
525,10,13,1,1,1,29,0,no,none,no,yes,9,no,yes,3,1,8,20,85,both,yes
500,17,3,0,0,1,26,0,no,none,no,yes,11,no,yes,13,12,2,37,#N/A,both,yes
385,16,3,0,1,1,25,0,no,none,no,yes,9,no,yes,13,12,2,21,122,both,yes
100,9,10,1,1,1,25,1,no,private,no,yes,9,yes,yes,12,8,5,25,#N/A,both,yes
300,15,5,1,1,1,26,1,no,private,no,yes,10,yes,yes,6,7,8,26,74,step,yes
188,12,6,1,1,1,24,1,no,private,no,no,8,yes,yes,6,7,8,24,#N/A,step,yes
355,8,19,1,1,1,33,1,no,private,no,yes,8,yes,yes,9.93999958,3,9,19,#N/A,singlemom,yes
267,12,7,1,1,1,25,1,no,private,no,yes,10,yes,yes,4,4,8,19,110,both,no
267,12,10,1,1,1,28,1,no,private,no,yes,12,yes,yes,6,7,8,30,#N/A,both,no
586,12,16,0,1,1,34,1,no,private,no,yes,12,yes,yes,8,8,8,38,#N/A,both,yes
375,12,6,1,0,1,24,1,no,public,no,no,8,no,yes,9.93999958,5,9,27,#N/A,other,yes
346,12,13,1,0,1,31,1,no,public,no,no,12,no,yes,9.93999958,10.25,9,27,#N/A,other,no
545,16,6,0,1,1,28,1,no,public,no,yes,13,no,yes,14,12,2,43,123,both,yes
562,14,5,0,1,1,25,1,no,public,no,yes,9,no,yes,14,12,2,31,122,both,yes
577,12,8,0,1,0,26,1,no,public,no,yes,10,no,yes,12,12,3,24,86,both,yes
890,15,5,0,1,0,26,1,no,public,no,yes,9,no,yes,10,12,6,30,80,both,yes
625,13,7,0,0,1,26,1,no,public,no,yes,10,no,yes,6,10.25,9,30,96,both,no
416,13,7,0,0,1,26,1,no,public,no,no,11,no,yes,6,12,6,31,112,both,yes
683,6,19,0,0,1,31,1,no,public,no,yes,6,no,yes,4,10.25,9,28,#N/A,both,no
625,11,13,1,1,1,30,0,yes,none,no,yes,11,yes,yes,9.93999958,9,9,20,#N/A,both,yes
310,9,12,1,1,1,27,0,yes,none,no,no,9,yes,yes,9.93999958,10.25,9,34,#N/A,singlemom,no
664,12,10,1,1,1,28,0,yes,none,no,yes,12,yes,yes,9.93999958,10.25,9,16,77,singlemom,yes
286,11,15,0,1,1,32,0,yes,none,no,yes,11,yes,yes,9.93999958,10.25,9,22,92,both,no
600,12,8,1,1,1,26,0,yes,none,no,yes,10,yes,yes,9.93999958,10.25,9,36,#N/A,other,no
742,16,7,1,1,0,29,0,yes,none,no,no,14,yes,yes,12,12,3,37,89,both,no
225,11,10,1,1,1,27,0,yes,none,no,no,9,yes,yes,2,5,8,28,#N/A,both,no
623,12,16,0,1,1,34,0,yes,none,no,yes,12,yes,yes,9.93999958,8,9,41,87,both,no
603,12,6,0,1,1,24,0,yes,none,no,no,8,yes,yes,9.93999958,8,9,29,#N/A,singlemom,yes
550,12,11,0,1,1,29,0,yes,none,no,yes,12,yes,yes,11,10,7,39,95,both,no
801,16,5,0,0,1,27,0,yes,none,no,yes,11,no,yes,10,12,6,39,117,both,no
330,14,10,0,1,1,30,1,no,private,no,yes,14,yes,yes,12,12,3,40,67,both,yes
684,16,12,0,1,1,34,1,no,private,no,yes,16,yes,yes,4,12,6,50,112,both,yes
1000,15,8,0,1,0,29,1,no,private,no,no,13,yes,yes,18,12,2,41,119,both,yes
1091,16,8,0,1,1,30,1,no,private,no,no,12,yes,yes,9.93999958,10.25,9,30,103,both,no
476,13,5,1,1,1,24,1,no,private,no,no,8,yes,yes,9.93999958,10,9,23,#N/A,singlemom,no
500,12,6,1,1,1,24,1,no,private,no,no,8,yes,yes,9.93999958,3,9,30,#N/A,both,yes
950,14,5,1,1,1,25,1,no,private,no,yes,9,yes,yes,6,10,8,31,#N/A,both,yes
1142,18,6,1,1,1,30,1,no,private,no,yes,15,yes,yes,14,12,2,36,#N/A,both,yes
450,12,14,1,1,1,32,1,no,private,no,yes,12,yes,yes,9.93999958,9,9,29,74,singlemom,yes
448,12,7,0,1,1,25,1,no,private,yes,yes,8,yes,yes,7,12,6,32,#N/A,step,yes
361,16,5,0,1,1,27,1,no,private,no,no,11,yes,yes,12,12,3,35,112,both,yes
535,13,5,0,1,1,24,1,no,private,no,yes,8,yes,yes,12,12,3,19,#N/A,both,yes
616,17,2,0,1,1,25,1,no,private,no,yes,9,yes,yes,6,8,8,21,102,both,yes
490,14,4,0,1,1,24,1,no,private,no,no,8,yes,yes,17,14,1,34,#N/A,both,yes
415,12,8,0,1,1,26,1,no,private,no,yes,9,yes,yes,8,9,8,24,95,both,yes
250,13,5,1,1,1,24,0,yes,none,no,no,7,yes,yes,9.93999958,9,9,21,#N/A,singlemom,no
500,13,9,0,0,1,28,0,yes,none,no,yes,10,no,yes,9,6,8,33,81,both,yes
1155,18,4,0,1,1,28,0,yes,none,no,yes,13,no,yes,10,10,7,48,124,both,no
525,12,14,0,0,1,32,0,yes,none,no,yes,12,no,yes,8,7,8,38,89,both,no
300,11,7,0,1,1,24,0,yes,none,no,yes,7,no,yes,9.93999958,12,4,23,#N/A,singlemom,yes
308,9,11,0,0,1,26,0,yes,none,no,yes,8,no,yes,8,12,6,14,#N/A,both,no
625,8,15,0,0,1,29,0,yes,none,no,yes,8,no,yes,8,12,6,30,91,both,no
350,13,5,0,1,1,24,0,yes,none,yes,no,9,no,yes,8,7,8,35,117,both,yes
673,16,8,0,0,1,30,0,yes,none,no,yes,15,no,yes,7,11,8,46,109,both,yes
558,13,9,0,0,1,28,0,yes,none,yes,yes,8,no,yes,9.93999958,7,9,26,#N/A,both,no
351,12,10,1,0,1,28,0,yes,none,no,yes,12,no,yes,6,7,8,34,88,both,yes
723,12,10,1,1,0,28,0,yes,none,no,yes,12,no,yes,5,9,8,31,67,both,no
569,15,6,1,0,1,27,0,yes,none,yes,yes,12,no,yes,9,12,6,32,81,other,yes
240,11,8,1,1,1,25,0,yes,none,no,no,10,yes,yes,6,12,6,35,81,both,yes
450,8,18,0,0,1,32,0,yes,none,no,yes,8,no,yes,7,4,8,34,#N/A,both,no
338,11,16,1,0,1,33,0,yes,none,no,yes,11,no,yes,3,3,8,39,#N/A,both,yes
288,10,13,1,0,1,29,0,yes,none,no,yes,10,no,yes,0,7,8,23,#N/A,both,no
413,17,1,0,0,1,24,1,no,public,no,yes,9,no,yes,12,12,3,31,119,both,yes
848,12,11,0,0,1,29,1,no,public,no,yes,12,no,yes,8,12,6,28,83,both,yes
874,16,10,0,0,1,32,1,no,public,no,yes,16,no,yes,7,16,6,38,101,both,yes
295,11,12,1,0,1,29,1,no,public,no,yes,10,no,yes,12,10.25,5,27,#N/A,both,yes
300,8,12,1,0,1,26,1,no,public,no,no,6,no,yes,9.93999958,10.25,9,12,#N/A,both,no
289,16,4,1,1,1,26,1,no,public,no,yes,10,no,yes,9,12,6,41,#N/A,both,yes
298,9,14,1,0,1,29,1,no,public,no,no,7,no,yes,6,14,6,19,#N/A,both,no
361,5,21,1,0,1,32,1,no,public,no,yes,5,no,yes,2,5,8,14,#N/A,both,no
1097,12,12,1,1,0,30,1,no,public,no,yes,12,no,yes,9.93999958,10.25,9,23,#N/A,other,no
465,16,11,1,1,0,33,1,no,public,no,yes,13,yes,yes,9.93999958,8,9,23,#N/A,singlemom,yes
265,14,7,1,0,1,27,1,no,public,no,yes,9,no,yes,9.93999958,8,9,27,75,both,yes
839,16,8,0,1,1,30,1,no,public,no,yes,15,no,yes,12,12,3,43,109,singlemom,yes
577,16,9,0,0,1,31,1,no,public,yes,yes,15,no,yes,8,14,6,45,111,both,yes
225,10,11,1,0,1,27,1,no,public,no,yes,8,no,yes,5,5,8,13,#N/A,both,no
235,12,7,1,0,1,25,1,no,public,no,yes,7,no,yes,5,5,8,18,#N/A,both,no
250,12,8,1,1,1,26,1,no,public,no,yes,8,no,yes,2,8,8,17,#N/A,both,no
196,12,10,0,0,1,28,1,no,public,no,yes,12,no,yes,4,1,8,44,104,both,no
475,12,14,1,0,1,32,1,no,public,no,yes,11,no,yes,0,4,8,25,72,both,no
500,11,9,0,0,1,26,1,no,public,no,no,9,no,yes,7,4,8,32,87,both,yes
334,8,15,1,0,1,29,1,no,public,no,yes,8,no,yes,9.93999958,1,9,20,#N/A,both,no
454,10,11,1,0,1,27,1,no,public,no,no,10,no,yes,9.93999958,1,9,26,#N/A,both,no
945,16,3,0,1,1,25,1,no,public,no,yes,10,no,yes,16,12,2,41,106,both,yes
291,13,5,0,0,1,24,1,no,public,no,yes,8,no,yes,8,16,6,25,#N/A,both,yes
520,16,5,0,0,1,27,1,no,private,yes,no,11,no,yes,8,10,8,49,118,both,yes
474,15,7,0,0,1,28,1,no,private,no,yes,13,no,yes,5,11,8,30,103,both,no
296,8,18,0,0,1,32,1,no,private,no,yes,8,no,yes,8,6,8,36,#N/A,both,no
420,12,15,0,1,1,33,1,no,private,no,yes,7,yes,yes,3,10.25,9,28,#N/A,both,yes
519,12,8,0,0,1,26,1,no,private,no,yes,10,no,yes,9.93999958,10.25,9,28,95,other,yes
316,12,14,0,0,1,32,1,no,private,no,yes,12,no,yes,8,8,8,32,#N/A,both,no
375,12,10,0,0,1,28,1,no,private,no,no,11,no,yes,8,6,8,40,91,both,yes
550,13,6,1,0,1,25,1,no,private,no,yes,9,no,yes,8,8,8,28,#N/A,both,no
944,8,19,0,0,1,33,1,no,private,no,yes,8,no,yes,9.93999958,10.25,9,36,#N/A,other,no
475,16,5,0,1,1,27,1,no,public,no,yes,10,yes,yes,12,12,3,34,101,both,yes
393,16,5,0,1,1,27,1,no,public,no,yes,11,yes,yes,11,12,6,37,121,both,yes
750,11,7,0,1,1,24,1,no,public,no,no,8,yes,yes,12,10,5,37,#N/A,both,yes
492,13,9,0,1,1,28,1,no,public,yes,yes,8,yes,yes,3,3,8,26,#N/A,both,no
500,12,10,1,1,1,28,1,no,public,no,yes,12,yes,yes,8,8,8,35,65,both,yes
268,11,7,1,1,1,24,1,no,public,no,yes,8,yes,yes,1,3,8,14,#N/A,both,no
475,12,15,1,1,1,33,1,no,public,no,yes,12,yes,yes,9.93999958,12,4,30,85,singlemom,no
365,12,13,1,1,1,31,1,yes,private,no,yes,12,yes,yes,9.93999958,8,9,34,70,singlemom,yes
281,11,9,1,1,1,26,1,yes,private,no,yes,10,yes,yes,9.93999958,10.25,9,10,65,singlemom,no
250,14,4,1,1,1,24,1,yes,private,no,no,7,yes,yes,9.93999958,10.25,9,22,#N/A,other,no
263,12,15,1,1,1,33,1,yes,private,no,yes,12,yes,yes,9.93999958,6,9,33,90,singlemom,no
1012,18,5,0,1,0,29,1,yes,private,no,yes,14,yes,yes,11,12,6,47,110,both,yes
833,17,5,0,1,1,28,1,yes,private,no,yes,13,yes,yes,11,12,6,54,102,both,yes
313,16,2,0,1,0,24,1,yes,private,no,no,8,yes,yes,11,12,6,35,#N/A,both,yes
962,14,12,0,1,1,32,1,yes,private,no,yes,14,yes,yes,12,12,3,31,#N/A,both,yes
346,9,14,1,1,1,29,1,yes,private,no,yes,9,yes,yes,7,5,8,20,67,both,no
300,11,8,1,1,1,25,1,yes,private,no,no,9,yes,yes,5,10.25,9,20,68,other,no
375,11,15,1,1,1,32,1,yes,private,no,no,10,yes,yes,9.93999958,11,9,37,88,singlemom,yes
500,14,4,0,1,1,24,1,yes,private,no,yes,9,yes,yes,10,8,8,34,#N/A,both,no
346,12,7,0,1,1,25,1,yes,private,yes,yes,9,yes,yes,6,9,8,22,#N/A,both,yes
319,9,19,1,1,1,34,1,no,public,no,yes,8,yes,yes,12,6,5,16,#N/A,both,yes
400,11,9,1,1,1,26,1,no,public,no,yes,8,yes,yes,12,6,5,22,#N/A,both,no
548,13,8,1,1,1,27,1,no,public,no,yes,11,yes,yes,9,8,8,37,#N/A,singlemom,no
230,7,12,1,1,1,25,1,no,public,no,no,0,yes,yes,9.93999958,12,4,19,#N/A,singlemom,#N/A
418,12,8,0,0,1,26,1,no,public,no,yes,10,yes,yes,7,7,8,34,94,both,no
527,13,10,0,1,1,29,1,no,public,yes,yes,12,yes,yes,11,10,7,43,#N/A,both,no
865,10,17,0,1,1,33,1,no,public,no,yes,10,yes,yes,8,12,6,38,97,both,no
519,13,15,0,1,1,34,1,no,public,no,yes,12,yes,yes,9.93999958,6,9,41,98,singlemom,no
335,11,12,0,1,1,29,1,no,public,no,no,7,yes,yes,8,8,8,30,#N/A,both,no
865,13,14,0,1,1,33,1,no,public,no,yes,12,yes,yes,9.93999958,12,4,48,101,both,no
520,8,13,0,0,1,27,1,no,public,no,yes,7,yes,yes,7,10.25,9,33,#N/A,other,no
855,17,4,0,1,1,27,1,no,public,no,yes,12,yes,yes,16,12,2,38,115,both,yes
316,12,6,0,0,1,24,1,no,public,no,yes,8,yes,yes,6,9,8,32,#N/A,both,no
831,18,9,0,1,1,33,1,no,public,no,yes,17,yes,yes,18,17,1,44,122,both,yes
875,16,9,0,1,1,31,1,no,public,no,yes,14,yes,yes,18,17,1,38,117,both,yes
1374,14,13,0,1,1,33,1,no,public,no,yes,12,yes,yes,4,8,8,45,105,both,yes
451,16,12,0,1,1,34,1,yes,public,no,no,13,yes,yes,9.93999958,8,9,36,113,singlemom,no
684,18,10,0,0,1,34,1,yes,private,no,yes,17,yes,yes,12,17,2,44,101,both,yes
435,13,9,0,1,1,28,1,yes,private,yes,no,8,yes,yes,9.93999958,12,4,39,#N/A,singlemom,no
913,13,13,0,1,1,32,1,yes,private,no,yes,12,yes,yes,12,12,3,36,113,both,yes
855,13,14,0,0,1,33,1,yes,private,no,yes,12,yes,yes,9.93999958,12,4,31,88,both,yes
600,10,18,0,1,1,34,1,yes,private,no,yes,8,yes,yes,9.93999958,10,9,25,#N/A,singlemom,no
256,12,10,1,1,1,28,1,yes,private,no,no,12,yes,yes,9.93999958,10.25,9,22,#N/A,both,no
375,12,11,1,1,1,29,1,yes,private,no,no,12,yes,yes,9.93999958,12,4,41,93,singlemom,yes
441,16,5,1,1,1,27,1,yes,private,no,yes,11,yes,yes,9.93999958,5,9,29,117,singlemom,yes
405,13,6,1,1,1,25,1,yes,private,no,yes,8,yes,yes,9.93999958,5,9,29,#N/A,singlemom,yes
410,12,14,1,1,1,32,1,yes,private,no,no,12,yes,yes,9.93999958,7,9,39,83,singlemom,yes
300,15,6,0,1,1,27,1,yes,private,yes,no,12,yes,yes,15,12,2,35,103,both,yes
693,16,4,0,1,1,26,1,yes,private,no,yes,11,yes,yes,14,16,1,27,113,both,yes
1012,18,6,0,1,0,30,1,yes,private,no,yes,15,yes,yes,9.93999958,10,9,38,124,both,yes
452,15,5,1,1,1,26,0,yes,none,no,yes,11,yes,yes,15,12,2,33,123,both,yes
388,12,10,0,1,1,28,0,yes,none,no,yes,8,yes,yes,11,12,6,42,#N/A,both,yes
492,18,3,0,0,1,27,0,yes,none,no,yes,11,yes,yes,13,16,1,32,98,both,yes
313,5,20,0,0,1,31,0,yes,none,no,yes,5,yes,yes,9.93999958,10.25,9,12,#N/A,other,no
577,14,6,0,1,1,26,1,no,private,no,no,11,yes,yes,12,12,3,32,107,both,yes
375,12,6,0,1,1,24,1,no,private,no,no,7,yes,yes,12,12,3,31,#N/A,both,yes
655,12,15,0,1,0,33,1,no,private,no,yes,12,yes,yes,9.93999958,10,9,36,114,singlemom,yes
709,16,4,0,1,1,26,1,no,private,no,no,11,yes,yes,10,11,7,32,119,both,yes
511,14,6,1,1,1,26,1,no,private,no,no,9,yes,yes,3,9,8,26,82,other,no
625,12,16,0,1,1,34,1,no,private,no,yes,12,yes,yes,4,1,8,40,89,both,no
460,14,5,0,1,1,25,1,no,private,no,no,10,yes,yes,11,10,7,32,111,both,no
625,14,13,0,1,1,33,1,no,private,no,no,10,yes,yes,9,7,8,44,104,both,yes
575,12,10,1,1,1,28,1,no,private,no,no,12,yes,yes,9.93999958,10.25,9,30,65,other,no
500,12,7,1,1,1,25,1,no,private,no,yes,8,yes,yes,9.93999958,8,9,14,#N/A,singlemom,no
414,13,8,1,1,0,27,1,no,private,yes,no,10,yes,yes,9.93999958,4,9,14,73,other,no
471,13,7,1,1,0,26,1,no,private,yes,no,11,yes,yes,9.93999958,10.25,9,27,77,other,no
520,12,11,1,1,1,29,1,no,private,no,yes,12,yes,yes,4,3,8,18,74,other,no
750,13,8,1,1,0,27,1,no,private,no,yes,8,yes,yes,10,7,8,22,#N/A,both,no
490,12,7,1,1,1,25,1,no,private,no,yes,9,yes,yes,4,3,8,22,77,both,no
425,18,7,1,1,0,31,1,no,private,no,yes,14,no,yes,11,12,6,38,98,both,yes
535,12,14,1,1,1,32,1,no,private,no,yes,12,yes,yes,9.93999958,10.25,9,25,75,other,no
745,13,7,0,1,1,26,0,no,none,no,yes,11,yes,yes,12,12,3,28,97,both,yes
400,12,6,0,1,1,24,0,no,none,no,yes,8,yes,yes,12,12,3,42,#N/A,both,yes
320,12,10,0,1,1,28,0,no,none,no,yes,12,yes,yes,16,16,1,27,96,both,yes
606,17,6,0,1,1,29,0,no,none,no,yes,13,yes,yes,16,14,1,43,99,both,yes
563,11,7,0,1,1,24,0,no,none,no,yes,7,yes,yes,11,4,8,16,#N/A,step,yes
325,12,9,1,1,1,27,0,no,none,no,yes,11,yes,yes,2,6,8,35,68,both,no
821,13,10,0,1,1,29,0,no,none,no,yes,12,yes,yes,12,12,3,51,83,both,no
810,12,14,0,1,1,32,0,no,none,no,yes,11,yes,yes,9.93999958,12,4,40,97,singlemom,no
374,12,8,0,1,1,26,0,no,none,no,no,10,yes,yes,12,12,3,37,98,both,yes
300,12,14,0,1,1,32,0,no,none,no,yes,12,yes,yes,12,12,3,48,95,both,yes
619,12,11,0,1,1,29,1,yes,private,no,yes,12,yes,yes,9,12,6,39,#N/A,both,yes
641,18,8,0,0,1,32,1,yes,private,no,yes,15,yes,yes,9.93999958,13,4,49,103,both,yes
585,12,13,0,1,1,31,1,yes,private,no,yes,12,yes,yes,6,6,8,#N/A,105,both,no
587,12,12,0,1,1,30,1,yes,private,no,yes,9,yes,yes,6,10.25,9,27,#N/A,both,no
533,12,6,1,1,1,24,1,yes,private,no,yes,9,yes,yes,12,12,3,25,#N/A,both,yes
325,12,12,1,1,1,30,1,no,public,no,no,12,yes,yes,9.93999958,5,9,16,86,both,no
655,13,7,1,1,1,26,1,no,public,no,yes,11,yes,yes,9.93999958,10.25,9,30,102,singlemom,no
617,13,6,1,1,1,25,1,no,public,no,yes,10,yes,yes,12,9,5,34,95,both,yes
602,12,6,1,1,1,24,1,no,public,no,yes,9,yes,yes,4,9,8,28,#N/A,both,yes
550,16,4,1,1,1,26,1,no,public,no,no,11,yes,yes,3,7,8,35,100,both,yes
686,16,3,1,1,1,25,1,no,public,no,yes,9,yes,yes,3,7,8,24,#N/A,both,yes
625,10,14,1,1,1,30,1,no,public,no,yes,10,yes,yes,3,8,8,20,81,both,no
440,11,14,1,1,1,31,1,no,public,no,yes,11,yes,yes,9.93999958,10.25,9,#N/A,#N/A,other,#N/A
153,6,21,1,1,1,33,1,no,public,no,no,6,yes,yes,9.93999958,12,4,#N/A,#N/A,singlemom,no
595,10,11,1,1,1,27,1,no,public,no,yes,10,yes,yes,9.93999958,10.25,9,22,#N/A,step,yes
462,11,10,1,1,1,27,1,no,public,yes,yes,8,yes,yes,7,7,8,29,#N/A,singlemom,yes
300,11,9,1,1,1,26,1,no,public,no,no,7,yes,yes,9.93999958,7,9,20,#N/A,singlemom,yes
500,10,15,1,1,1,31,1,no,public,no,yes,10,yes,yes,10,6,8,27,85,both,yes
404,10,13,1,1,1,29,1,no,public,no,yes,10,yes,yes,9.93999958,10.25,9,20,86,other,yes
275,10,16,1,1,1,32,1,no,public,no,yes,10,yes,yes,12,12,3,23,79,both,no
400,8,18,1,0,1,32,1,no,public,no,yes,5,no,yes,9.93999958,8,9,11,#N/A,both,yes
600,18,4,0,0,1,28,1,no,public,no,yes,13,no,yes,9.93999958,4,9,42,101,singlemom,yes
577,13,8,0,0,1,27,1,no,public,no,yes,12,no,yes,6,8,8,33,100,both,no
375,12,9,0,0,1,27,1,no,public,no,yes,12,no,yes,6,8,8,24,84,both,no
304,12,8,0,0,1,26,1,no,public,no,yes,10,no,yes,6,8,8,24,74,both,no
282,12,10,1,0,1,28,1,no,public,no,yes,12,no,yes,9.93999958,8,9,33,#N/A,singlemom,no
275,14,8,1,0,1,28,1,no,public,no,no,11,no,yes,9.93999958,10.25,9,25,86,other,no
635,12,7,0,0,1,25,1,no,public,no,yes,10,no,yes,12,12,3,32,#N/A,both,yes
711,18,1,1,1,0,25,1,no,public,no,no,9,no,yes,10,10,7,35,#N/A,both,no
959,13,9,1,1,0,28,1,no,public,no,yes,8,no,yes,9.93999958,10.25,9,29,#N/A,other,no
641,16,7,1,0,1,29,1,no,public,no,yes,13,yes,yes,9.93999958,10.25,9,25,92,other,no
444,13,5,0,0,1,24,1,no,public,no,yes,6,no,yes,2,10.25,9,28,#N/A,other,no
235,9,19,1,1,1,34,1,no,public,no,yes,7,no,yes,9.93999958,10.25,9,10,#N/A,other,no
475,15,4,1,1,1,25,1,no,public,no,no,8,no,yes,7,8,8,25,#N/A,both,no
252,12,8,1,0,1,26,1,no,public,no,no,8,no,yes,9.93999958,6,9,25,#N/A,singlemom,no
635,14,7,0,1,1,27,1,no,public,no,yes,12,no,yes,5,11,8,28,107,both,no
390,13,7,1,0,1,26,1,no,public,no,yes,9,no,yes,9.93999958,10.25,9,22,#N/A,other,no
413,9,18,1,0,1,33,1,no,public,no,yes,8,no,yes,9.93999958,3,9,19,#N/A,both,#N/A
400,11,12,1,1,0,29,1,no,public,no,yes,10,no,yes,9.93999958,7,9,28,#N/A,singlemom,no
